id	altmetric_id	authors	journal	type	doi	altmetric_score	date	1day	2day	3day	4day	5day	6day	1week	1month	3month	6month	1year	alltime	pubyear	pubmonth	males	females	unknown	propmales	propfemales	propunknown	numauthors	firstgender	firstgenderprob	lastgender	lastgenderprob	authors_format	cleaned_authors
10722841	34993810	['Martinot, Amanda J.', 'Abbink, Peter', 'Afacan, Onur', 'Prohl, Anna K.', 'Bronson, Roderick', 'Hecht, Jonathan L.', 'Borducchi, Erica N.', 'Larocca, Rafael A.', 'Peterson, Rebecca L.', 'Rinaldi, William', 'Ferguson, Melissa', 'Didier, Peter J.', 'Weiss, Deborah', 'Lewis, Mark G.', 'De La Barrera, Rafael A.', 'Yang, Edward', 'Warfield, Simon K.', 'Barouch, Dan H.', 'Amanda J. Martinot', 'Peter Abbink', 'Onur Afacan', 'Anna K. Prohl', 'Roderick Bronson', 'Jonathan L. Hecht', 'Erica N. Borducchi', 'Rafael A. Larocca', 'Rebecca L. Peterson', 'William Rinaldi', 'Melissa Ferguson', 'Peter J. Didier', 'Deborah Weiss', 'Mark G. Lewis', 'Rafael A. De La Barrera', 'Edward Yang', 'Simon K. Warfield', 'Dan H. Barouch']	Cell	article	10.1016/j.cell.2018.03.019	27.65	2018-03-01T00:00:00+00:00	0.25	0.5	27.65	0.25	None	0.25	0.25	0.25	5.95	27.65	27.65	27.65	2018	3	11	7	0	0.611111111111111	0.388888888888889	0	18	female	0.98	male	0.95	lastfirst	Martinot Amanda, Abbink Peter, Afacan Onur, Prohl Anna, Bronson Roderick, Hecht Jonathan, Borducchi Erica, Larocca Rafael, Peterson Rebecca, Rinaldi William, Ferguson Melissa, Didier Peter, Weiss Deborah, Lewis Mark, De La, Yang Edward, Warfield Simon, Barouch Dan
10724777	12289770	['Roybal, Kole T', 'Williams, Jasper Z', 'Morsut, Leonardo', 'Rupp, Levi J', 'Kolinko, Isabel', 'Choe, Joseph H', 'Walker, Whitney J', 'McNally, Krista A', 'Lim, Wendell A', 'Roybal KT', 'Williams JZ', 'Morsut L', 'Rupp LJ', 'Kolinko I', 'Choe JH', 'Walker WJ', 'McNally KA', 'Lim WA', 'Kole\xa0T. Roybal', 'Jasper\xa0Z. Williams', 'Leonardo Morsut', 'Levi\xa0J. Rupp', 'Isabel Kolinko', 'Joseph\xa0H. Choe', 'Whitney\xa0J. Walker', 'Krista\xa0A. McNally', 'Wendell\xa0A. Lim', 'Kole T. Roybal', 'Jasper Z. Williams', 'Levi J. Rupp', 'Joseph H. Choe', 'Whitney J. Walker', 'Krista A. McNally', 'Wendell A. Lim']	Cell	article	10.1016/j.cell.2016.09.011	213.124	2016-10-04T22:11:41+00:00	None	None	17	None	None	None	None	None	None	14	17	213.124	2016	10	6	3	0	0.666666666666667	0.333333333333333	0	9	male	0.99	male	0.97	lastfirst	Morsut Leonardo, Kolinko Isabel, Roybal Kole, Williams Jasper, Rupp Levi, Choe Joseph, Walker Whitney, McNally Krista, Lim Wendell
10727662	686993	['Luis\xa0F. Parada', 'Chen J', 'McKay RM', 'Parada LF', 'Jian Chen', 'Renée\xa0M. McKay']	Cell	article	10.1016/j.cell.2012.03.009	18.05	2012-01-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	18.05	2012	1	2	0	1	0.666666666666667	0	0.333333333333333	3	male	0.99	""		firstlast	Luis Parada, Chen Jian, McKay Renée
10728601	205875	['Timothy\xa0R. Peterson', 'Shomit\xa0S. Sengupta', 'Thurl\xa0E. Harris', 'Anne\xa0E. Carmack', 'Seong\xa0A. Kang', 'Eric Balderas', 'David\xa0A. Guertin', 'Katherine\xa0L. Madden', 'Anne\xa0E. Carpenter', 'Brian\xa0N. Finck', 'David\xa0M. Sabatini', 'Peterson TR', 'Sengupta SS', 'Harris TE', 'Carmack AE', 'Kang SA', 'Balderas E', 'Guertin DA', 'Madden KL', 'Carpenter AE', 'Finck BN', 'Sabatini DM', 'Timothy R. Peterson', 'Shomit S. Sengupta', 'Thurl E. Harris', 'Anne E. Carmack', 'Seong A. Kang', 'David A. Guertin', 'Katherine L. Madden', 'Anne E. Carpenter', 'Brian N. Finck', 'David M. Sabatini']	Cell	article	10.1016/j.cell.2011.06.034	18.75	2011-08-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	18.75	2011	8	6	4	1	0.545454545454545	0.363636363636364	0.0909090909090909	11	male	0.99	male	0.99	firstlast	Eric Balderas, Timothy Peterson, Shomit Sengupta, Thurl Harris, Anne Carmack, Seong Kang, David Guertin, Katherine Madden, Anne Carpenter, Brian Finck, David Sabatini
10729929	32291665	['Brumbaugh, Justin', 'Di Stefano, Bruno', 'Wang, Xiuye', 'Borkent, Marti', 'Forouzmand, Elmira', 'Clowers, Katie J', 'Ji, Fei', 'Schwarz, Benjamin A', 'Kalocsay, Marian', 'Elledge, Stephen J', 'Chen, Yue', 'Sadreyev, Ruslan I', 'Gygi, Steven P', 'Hu, Guang', 'Shi, Yongsheng', 'Hochedlinger, Konrad']	Cell	article	10.1016/j.cell.2017.12.035	0.25	2018-01-25T00:00:00+00:00	None	None	0.25	None	None	None	None	None	None	None	0.25	0.25	2018	1	12	4	0	0.75	0.25	0	16	male	0.98	male	1	lastfirst	Brumbaugh Justin, Di Stefano, Wang Xiuye, Borkent Marti, Forouzmand Elmira, Clowers Katie, Ji Fei, Schwarz Benjamin, Kalocsay Marian, Elledge Stephen, Chen Yue, Sadreyev Ruslan, Gygi Steven, Hu Guang, Shi Yongsheng, Hochedlinger Konrad
10731784	1183485	['Anning Lin', 'Yan J', 'Xiang J', 'Lin Y', 'Ma J', 'Zhang J', 'Zhang H', 'Sun J', 'Danial NN', 'Liu J', 'Lin A', 'Jie Yan', 'Jialing Xiang', 'Yutin Lin', 'Jingui Ma', 'Jiyan Zhang', 'Hao Zhang', 'Jisheng Sun', 'Nika\xa0N. Danial', 'Jing Liu']	Cell	article	10.1016/j.cell.2012.12.021	2	2013-01-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	2	2013	1	7	3	0	0.7	0.3	0	10	female	0.63	male	0.56	firstlast	Anning Lin, Yan Jie, Xiang Jialing, Lin Yutin, Ma Jingui, Zhang Jiyan, Zhang Hao, Sun Jisheng, Danial Nika, Liu Jing
10738802	27968584	['Marty, Rachel', 'Kaabinejadian, Saghar', 'Rossell, David', 'Slifker, Michael J.', 'van de Haar, Joris', 'Engin, Hatice Billur', 'de Prisco, Nicola', 'Ideker, Trey', 'Hildebrand, William H.', 'Font-Burgada, Joan', 'Carter, Hannah', 'Rachel Marty', 'Saghar Kaabinejadian', 'David Rossell', 'Michael J. Slifker', 'Joris van de Haar', 'Hatice Billur Engin', 'Nicola de Prisco', 'Trey Ideker', 'William H. Hildebrand', 'Joan Font-Burgada', 'Hannah Carter']	Cell	article	10.1016/j.cell.2017.09.050	196.05	2017-10-01T00:00:00+00:00	None	None	21.4	None	None	None	None	None	None	7.85	196.05	196.05	2017	10	6	4	1	0.545454545454545	0.363636363636364	0.0909090909090909	11	female	0.98	female	0.97	lastfirst	Marty Rachel, Kaabinejadian Saghar, Rossell David, Slifker Michael, van deHaar, Engin Hatice, dePrisco Nicola, Ideker Trey, Hildebrand William, Font-Burgada Joan, Carter Hannah
10742911	1965168	['Gianpaolo Rando', 'Ueli Schibler']	Cell	article	10.1016/j.cell.2013.11.017	1.5	2013-12-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	1.5	2013	12	2	0	0	1	0	0	2	male	1	male	0.98	firstlast	Gianpaolo Rando, Ueli Schibler
10760960	43547938	['Douglas, N.R.', 'Reissmann, S.', 'Zhang, J.', 'Chen, B.', 'Jakana, J.', 'Kumar, R.', 'Chiu, W.', 'Frydman, J.']	Cell	article	10.2210/pdb3izl/pdb	1.95	2011-01-01T00:00:00+00:00	None	None	1.95	None	None	None	None	None	1.95	1.95	1.95	1.95	2011	1	1	7	0	0.125	0.875	0	8	male	0.99	female	0.72	lastfirst	Douglas NA, Reissmann NA, Zhang NA, Chen NA, Jakana NA, Kumar NA, Chiu NA, Frydman NA
10770855	38238793	['Rodriguez, Henry', 'Pennington, Stephen R.', 'Henry Rodriguez', 'Stephen R. Pennington']	Cell	article	10.1016/j.cell.2018.04.008	41.7	2018-04-01T00:00:00+00:00	None	None	41.7	None	None	None	None	None	2.35	41.7	41.7	41.7	2018	4	2	0	0	1	0	0	2	male	0.98	male	0.99	lastfirst	Rodriguez Henry, Pennington Stephen
10771222	809675	['B.\xa0Franklin Pugh', 'Kuangyu Yen', 'Vinesh Vinayachandran', 'Kiran Batta', 'R.\xa0Thomas Koerber']	Cell	article	10.1016/j.cell.2012.04.036	5.2	2012-01-01T00:00:00+00:00	None	None	1.7	None	None	None	None	None	None	None	1.7	5.2	2012	1	2	1	2	0.4	0.2	0.4	5	""		""		firstlast	B Franklin, Kuangyu Yen, Vinesh Vinayachandran, Kiran Batta, R Thomas
10776817	43071863	['Suzuki, Ikuo K.', 'Gacquer, David', 'Van Heurck, Roxane', 'Kumar, Devesh', 'Wojno, Marta', 'Bilheu, Angéline', 'Herpoel, Adèle', 'Lambert, Nelle', 'Cheron, Julian', 'Polleux, Franck', 'Detours, Vincent', 'Vanderhaeghen, Pierre', 'Ikuo K. Suzuki', 'David Gacquer', 'Roxane Van Heurck', 'Devesh Kumar', 'Marta Wojno', 'Angéline Bilheu', 'Adèle Herpoel', 'Nelle Lambert', 'Julian Cheron', 'Franck Polleux', 'Vincent Detours', 'Pierre Vanderhaeghen']	Cell	article	10.1016/j.cell.2018.03.067	551.302	2018-05-01T00:00:00+00:00	9.3	17.8	551.302	None	None	3.25	None	None	551.302	551.302	551.302	551.302	2018	5	8	2	2	0.666666666666667	0.166666666666667	0.166666666666667	12	male	1	male	0.99	lastfirst	Suzuki Ikuo, Gacquer David, Van Heurck, Kumar Devesh, Wojno Marta, Bilheu Angéline, Herpoel Adèle, Lambert Nelle, Cheron Julian, Polleux Franck, Detours Vincent, Vanderhaeghen Pierre
10782869	16686436	['Anthony Szempruch', 'Mitchell Guttman']	Cell	article	10.1016/j.cell.2017.02.014	1.5	2017-02-23T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	1.5	2017	2	2	0	0	1	0	0	2	male	0.99	male	0.96	firstlast	Anthony Szempruch, Mitchell Guttman
10784364	3735552	['Xie Z', 'Jay KA', 'Smith DL', 'Zhang Y', 'Liu Z', 'Zheng J', 'Tian R', 'Li H', 'Blackburn EH', 'Zhengwei Xie', 'Kyle\xa0A. Jay', 'Dana\xa0L. Smith', 'Yi Zhang', 'Zairan Liu', 'Jiashun Zheng', 'Ruilin Tian', 'Hao Li', 'Elizabeth\xa0H. Blackburn']	Cell	article	10.1016/j.cell.2015.02.002	6.25	2015-02-26T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	0.25	6.25	2015	2	5	4	0	0.555555555555556	0.444444444444444	0	9	male	0.58	female	0.99	lastfirst	Xie Zhengwei, Jay Kyle, Smith Dana, Zhang Yi, Liu Zairan, Zheng Jiashun, Tian Ruilin, Li Hao, Blackburn Elizabeth
10794386	4309659	['Kinder, Jeremy M', 'Jiang, Tony T', 'Ertelt, James M', 'Xin, Lijun', 'Strong, Beverly S', 'Shaaban, Aimen F', 'Way, Sing Sing', 'Jeremy\xa0M. Kinder', 'Tony\xa0T. Jiang', 'James\xa0M. Ertelt', 'Lijun Xin', 'Beverly\xa0S. Strong', 'Aimen\xa0F. Shaaban', 'Sing\xa0Sing Way']	Cell	article	10.1016/j.cell.2015.07.006	30	2015-07-28T10:25:20+00:00	None	None	7	None	None	None	None	None	None	None	9.5	30	2015	7	5	2	0	0.714285714285714	0.285714285714286	0	7	male	0.99	male	0.71	lastfirst	Kinder Jeremy, Jiang Tony, Ertelt James, Xin Lijun, Strong Beverly, Shaaban Aimen, Way Sing
10798799	2094503	['Marzena Schiwon', 'Christina Weisheit', 'Lars Franken', 'Sebastian Gutweiler', 'Akanksha Dixit', 'Catherine Meyer-Schwesinger', 'Judith-Mira Pohl', 'Nicholas\xa0J. Maurice', 'Stephanie Thiebes', 'Kristina Lorenz', 'Thomas Quast', 'Martin Fuhrmann', 'Georg Baumgarten', 'Martin\xa0J. Lohse', 'Ghislain Opdenakker', 'Jürgen Bernhagen', 'Rick Bucala', 'Ulf Panzer', 'Waldemar Kolanus', 'Hermann-Josef Gröne', 'Natalio Garbi', 'Wolfgang Kastenmüller', 'Percy\xa0A. Knolle', 'Christian Kurts', 'Daniel\xa0R. Engel']	Cell	article	10.1016/j.cell.2014.01.006	73.1	2014-01-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	73.1	2014	1	18	7	0	0.72	0.28	0	25	female	0.98	male	0.99	firstlast	Marzena Schiwon, Christina Weisheit, Lars Franken, Sebastian Gutweiler, Akanksha Dixit, Catherine Meyer-Schwesinger, Judith-Mira Pohl, Nicholas Maurice, Stephanie Thiebes, Kristina Lorenz, Thomas Quast, Martin Fuhrmann, Georg Baumgarten, Martin Lohse, Ghislain Opdenakker, Jürgen Bernhagen, Rick Bucala, Ulf Panzer, Waldemar Kolanus, Hermann-Josef Gröne, Natalio Garbi, Wolfgang Kastenmüller, Percy Knolle, Christian Kurts, Daniel Engel
10803317	397007	['Marcelo\xa0O. Dietrich', 'Tamas\xa0L. Horvath']	Cell	article	10.1016/j.cell.2011.08.031	None	2011-09-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	None	2011	9	2	0	0	1	0	0	2	male	0.99	male	0.93	firstlast	Marcelo Dietrich, Tamas Horvath
10806246	20268342	['Sebastian Soyk', 'Zachary H. Lemmon', 'Matan Oved', 'Josef Fisher', 'Katie L. Liberatore', 'Soon Ju Park', 'Anna Goren', 'Ke Jiang', 'Alexis Ramos', 'Esther van der Knaap', 'Joyce Van Eck', 'Dani Zamir', 'Yuval Eshed', 'Zachary B. Lippman', 'Soyk, Sebastian', 'Lemmon, Zachary H.', 'Oved, Matan', 'Fisher, Josef', 'Liberatore, Katie L.', 'Park, Soon Ju', 'Goren, Anna', 'Jiang, Ke', 'Ramos, Alexis', 'van der Knaap, Esther', 'Van Eck, Joyce', 'Zamir, Dani', 'Eshed, Yuval', 'Lippman, Zachary B.']	Cell	article	10.1016/j.cell.2017.04.032	234.67	2017-05-18T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	13.7	234.67	2017	5	10	4	0	0.714285714285714	0.285714285714286	0	14	male	0.99	male	0.99	firstlast	Sebastian Soyk, Zachary Lemmon, Matan Oved, Josef Fisher, Katie Liberatore, Soon Ju, Anna Goren, Ke Jiang, Alexis Ramos, Esther van, Joyce Van, Dani Zamir, Yuval Eshed, Zachary Lippman
10810853	2675999	['Weirauch MT', 'Yang A', 'Albu M', 'Cote AG', 'Montenegro-Montero A', 'Drewe P', 'Najafabadi HS', 'Lambert SA', 'Mann I', 'Cook K', 'Zheng H', 'Goity A', 'van Bakel H', 'Lozano JC', 'Galli M', 'Lewsey MG', 'Huang E', 'Mukherjee T', 'Chen X', 'Reece-Hoyes JS', 'Govindarajan S', 'Shaulsky G', 'Walhout AJ', 'Bouget FY', 'Ratsch G', 'Larrondo LF', 'Ecker JR', 'Hughes TR', 'Matthew\xa0T. Weirauch', 'Ally Yang', 'Mihai Albu', 'Atina G. Cote', 'Alejandro Montenegro-Montero', 'Philipp Drewe', 'Hamed\xa0S. Najafabadi', 'Samuel\xa0A. Lambert', 'Ishminder Mann', 'Kate Cook', 'Hong Zheng', 'Alejandra Goity', 'Harm van\xa0Bakel', 'Jean-Claude Lozano', 'Mary Galli', 'Mathew G. Lewsey', 'Eryong Huang', 'Tuhin Mukherjee', 'Xiaoting Chen', 'John\xa0S. Reece-Hoyes', 'Sridhar Govindarajan', 'Gad Shaulsky', 'Albertha\xa0J.M. Walhout', 'François-Yves Bouget', 'Gunnar Ratsch', 'Luis\xa0F. Larrondo', 'Joseph\xa0R. Ecker', 'Timothy\xa0R. Hughes']	Cell	article	10.1016/j.cell.2014.08.009	24.7	2014-11-09T00:00:00+00:00	None	None	0.75	None	None	None	None	None	0.25	0.25	0.75	24.7	2014	11	24	2	4	0.8	0.0666666666666667	0.133333333333333	30	male	0.57	male	0.97	firstlast	Albu Montenegro-Montero, Govindarajan Shaulsky, Weirauch Matthew, Yang Ally, Mihai Albu, Cote Atina, Alejandro Montenegro-Montero, Drewe Philipp, Najafabadi Hamed, Lambert Samuel, Mann Ishminder, Cook Kate, Zheng Hong, Goity Alejandra, van Bakel, Lozano Jean-Claude, Galli Mary, Lewsey Mathew, Huang Eryong, Mukherjee Tuhin, Chen Xiaoting, Reece-Hoyes John, dhar Govindarajan, Gad Shaulsky, Walhout Albertha, Bouget François-Yves, Ratsch Gunnar, Larrondo Luis, Ecker Joseph, Hughes Timothy
10820098	12471643	['Long, Sharon R', 'Sharon R. Long']	Cell	article	10.1016/j.cell.2016.09.046	2.25	2016-10-08T22:02:33+00:00	None	None	None	None	None	None	None	None	None	None	None	2.25	2016	10	0	1	0	0	1	0	1	female	0.98	female	0.98	lastfirst	Long Sharon
10829729	2558145	['Yang B', 'Treweek JB', 'Kulkarni RP', 'Deverman BE', 'Chen CK', 'Lubeck E', 'Shah S', 'Cai L', 'Gradinaru V', 'Bin Yang', 'Jennifer B. Treweek', 'Rajan P. Kulkarni', 'Benjamin E. Deverman', 'Chun-Kan Chen', 'Eric Lubeck', 'Sheel Shah', 'Long Cai', 'Viviana Gradinaru', 'Jennifer\xa0B. Treweek', 'Rajan\xa0P. Kulkarni', 'Benjamin\xa0E. Deverman']	Cell	article	10.1016/j.cell.2014.07.017	495.206	2014-07-30T23:00:00+00:00	None	None	None	None	None	None	None	None	None	None	3	495.206	2014	7	7	2	0	0.777777777777778	0.222222222222222	0	9	male	0.91	male	0.99	lastfirst	Yang Bin, Chen Chun-Kan, Lubeck Eric, Shah Sheel, Cai Long, Gradinaru Viviana, Treweek Jennifer, Kulkarni Rajan, Deverman Benjamin
10830952	2500903	"['Rechavi O', ""Houri-Ze'evi L"", 'Anava S', 'Goh WS', 'Kerk SY', 'Hannon GJ', 'Hobert O', 'Oded Rechavi', 'Leah Houri-Ze’evi', 'Sarit Anava', 'Wee\xa0Siong\xa0Sho Goh', 'Sze\xa0Yen Kerk', 'Gregory\xa0J. Hannon', 'Oliver Hobert', 'Wee Siong Sho Goh', 'Sze Yen Kerk', 'Gregory J. Hannon']"	Cell	article	10.1016/j.cell.2014.06.020	220.824	2014-07-16T23:00:00+00:00	None	None	1	None	None	None	None	None	None	1	1	220.824	2014	7	4	4	0	0.5	0.5	0	8	female	0.95	female	0.5	firstlast	Houri-Ze'evi Anava, Rechavi Oded, Leah Houri-Ze, Sarit Anava, Hobert Oliver, Goh Wee, Kerk Sze, Hannon Gregory
10831761	7632953	"['Ronan\xa0C. O’Malley', 'Shao-shan\xa0Carol Huang', 'Liang Song', 'Mathew\xa0G. Lewsey', 'Anna Bartlett', 'Joseph\xa0R. Nery', 'Mary Galli', 'Andrea Gallavotti', 'Joseph\xa0R. Ecker', ""O'Malley, Ronan C"", 'Huang, Shao-Shan Carol', 'Song, Liang', 'Lewsey, Mathew G', 'Bartlett, Anna', 'Nery, Joseph R', 'Galli, Mary', 'Gallavotti, Andrea', 'Ecker, Joseph R', 'Ronan C. O’Malley', 'Shao-shan Carol Huang', 'Mathew G. Lewsey', 'Joseph R. Nery', 'Joseph R. Ecker']"	Cell	article	10.1016/j.cell.2016.04.038	105.602	2016-05-19T00:00:00+00:00	1.25	3.7	3.7	None	None	None	None	None	3.7	3.7	5.2	105.602	2016	5	8	2	0	0.8	0.2	0	10	male	0.99	male	0.99	firstlast	O'Malley Ronan, Liang Song, Anna Bartlett, Mary Galli, Andrea Gallavotti, Ronan Malley, Shao-shan Carol, Mathew Lewsey, Joseph Nery, Joseph Ecker
10833755	11915962	"['Ronan\xa0C. O’Malley', 'Shao-shan\xa0Carol Huang', 'Liang Song', 'Mathew\xa0G. Lewsey', 'Anna Bartlett', 'Joseph\xa0R. Nery', 'Mary Galli', 'Andrea Gallavotti', 'Joseph\xa0R. Ecker', ""O'Malley, Ronan C"", 'Huang, Shao-Shan Carol', 'Song, Liang', 'Lewsey, Mathew G', 'Bartlett, Anna', 'Nery, Joseph R', 'Galli, Mary', 'Gallavotti, Andrea', 'Ecker, Joseph R']"	Cell	article	10.1016/j.cell.2016.08.063	0.25	2016-09-08T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	0.25	2016	9	6	2	2	0.6	0.2	0.2	10	male	0.99	male	0.56	lastfirst	Ronan Malley, Shao-shan Carol, O'Malley Ronan, Liang Song, Mathew Lewsey, Anna Bartlett, Joseph Nery, Mary Galli, Andrea Gallavotti, Joseph Ecker
10837195	4890735	['Carrillo, Robert A', 'Özkan, Engin', 'Menon, Kaushiki P', 'Nagarkar-Jaiswal, Sonal', 'Lee, Pei-Tseng', 'Jeon, Mili', 'Birnbaum, Michael E', 'Bellen, Hugo J', 'Garcia, K Christopher', 'Zinn, Kai', 'Robert\xa0A. Carrillo', 'Engin Özkan', 'Kaushiki\xa0P. Menon', 'Sonal Nagarkar-Jaiswal', 'Pei-Tseng Lee', 'Mili Jeon', 'Michael\xa0E. Birnbaum', 'Hugo\xa0J. Bellen', 'K.\xa0Christopher Garcia', 'Kai Zinn']	Cell	article	10.1016/j.cell.2015.11.022	45.084	2015-12-22T11:20:43+00:00	None	None	None	None	None	None	None	None	None	None	None	45.084	2015	12	6	3	1	0.6	0.3	0.1	10	male	0.99	male	0.93	lastfirst	Carrillo Robert, Özkan Engin, Menon Kaushiki, Nagarkar-Jaiswal Sonal, Lee Pei-Tseng, Jeon Mili, Birnbaum Michael, Bellen Hugo, Garcia Christopher, Zinn Kai
10854829	29013428	['Bakhoum, Samuel F.', 'Landau, Dan A.', 'Samuel F. Bakhoum', 'Dan A. Landau']	Cell	article	10.1016/j.cell.2017.10.039	48.85	2017-11-01T00:00:00+00:00	None	None	1.5	None	None	None	None	None	None	0.25	48.85	48.85	2017	11	2	0	0	1	0	0	2	male	0.99	male	0.95	lastfirst	Bakhoum Samuel, Landau Dan
10860771	4754000	['Vieira, Natassia M', 'Elvers, Ingegerd', 'Alexander, Matthew S', 'Moreira, Yuri B', 'Eran, Alal', 'Gomes, Juliana P', 'Marshall, Jamie L', 'Karlsson, Elinor K', 'Verjovski-Almeida, Sergio', 'Lindblad-Toh, Kerstin', 'Kunkel, Louis M', 'Zatz, Mayana', 'Natassia\xa0M. Vieira', 'Ingegerd Elvers', 'Matthew\xa0S. Alexander', 'Yuri\xa0B. Moreira', 'Alal Eran', 'Juliana\xa0P. Gomes', 'Jamie\xa0L. Marshall', 'Elinor\xa0K. Karlsson', 'Sergio Verjovski-Almeida', 'Kerstin Lindblad-Toh', 'Louis\xa0M. Kunkel', 'Mayana Zatz', 'Natassia M. Vieira', 'Matthew S. Alexander', 'Yuri B. Moreira', 'Juliana P. Gomes', 'Jamie L. Marshall', 'Elinor K. Karlsson', 'Louis M. Kunkel']	Cell	article	10.1016/j.cell.2015.10.049	112.208	2015-11-20T13:01:24+00:00	None	None	None	None	None	None	None	None	None	None	3	112.208	2015	11	6	6	0	0.5	0.5	0	12	female	0.96	male	0.97	lastfirst	Elvers Ingegerd, Eran Alal, Verjovski-Almeida Sergio, Lindblad-Toh Kerstin, Zatz Mayana, Vieira Natassia, Alexander Matthew, Moreira Yuri, Gomes Juliana, Marshall Jamie, Karlsson Elinor, Kunkel Louis
10863820	489204	['Eric\xa0R. Kandel', 'Elias Pavlopoulos', 'Pierre Trifilieff', 'Vivien Chevaleyre', 'Luana Fioriti', 'Sakellarios Zairis', 'Andrew Pagano', 'Gaël Malleret']	Cell	article	10.1016/j.cell.2011.09.056	7.5	2011-01-01T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	7.5	2011	1	6	2	0	0.75	0.25	0	8	male	0.99	male	1	firstlast	Eric Kandel, Elias Pavlopoulos, Pierre Trifilieff, Vivien Chevaleyre, Luana Fioriti, Sakellarios Zairis, Andrew Pagano, Gaël Malleret
10875171	2997176	['Mashimo T', 'Pichumani K', 'Vemireddy V', 'Hatanpaa KJ', 'Singh DK', 'Sirasanagandla S', 'Nannepaga S', 'Piccirillo SG', 'Kovacs Z', 'Foong C', 'Huang Z', 'Barnett S', 'Mickey BE', 'DeBerardinis RJ', 'Tu BP', 'Maher EA', 'Bachoo RM', 'Tomoyuki Mashimo', 'Kumar Pichumani', 'Vamsidhara Vemireddy', 'Kimmo\xa0J. Hatanpaa', 'Dinesh\xa0Kumar Singh', 'Shyam Sirasanagandla', 'Suraj Nannepaga', 'Sara\xa0G. Piccirillo', 'Zoltan Kovacs', 'Chan Foong', 'Zhiguang Huang', 'Samuel Barnett', 'Bruce\xa0E. Mickey', 'Ralph\xa0J. DeBerardinis', 'Benjamin\xa0P. Tu', 'Elizabeth\xa0A. Maher', 'Robert\xa0M. Bachoo']	Cell	article	10.1016/j.cell.2014.11.025	31.984	2014-12-18T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	None	31.984	2014	12	14	1	2	0.823529411764706	0.0588235294117647	0.117647058823529	17	male	1	male	0.99	lastfirst	Mashimo Tomoyuki, Pichumani Kumar, Vemireddy Vamsidhara, Hatanpaa Kimmo, Singh Dinesh, Sirasanagandla Shyam, Suraj Nannepaga, Sara Piccirillo, Kovacs Zoltan, Foong Chan, Huang Zhiguang, Samuel Barnett, Mickey Bruce, DeBerardinis Ralph, Tu Benjamin, Maher Elizabeth, Bachoo Robert
10878250	3031036	['Hynes, Richard O', 'Richard O. Hynes']	Cell	article	10.1016/s0092-8674(02)00971-6	12.25	2015-10-16T17:39:21+00:00	None	None	3	None	None	None	None	None	None	None	3	12.25	2015	10	1	0	0	1	0	0	1	male	0.99	male	0.99	lastfirst	Hynes Richard
10883659	30477439	['Sadelain, Michel', 'Michel Sadelain']	Cell	article	10.1016/j.cell.2017.12.002	35.35	2017-12-01T00:00:00+00:00	None	None	18.95	None	None	None	None	None	2.7	2.7	35.35	35.35	2017	12	1	0	0	1	0	0	1	male	0.97	male	0.97	lastfirst	Sadelain Michel
10890114	21902464	['Irina Matei', 'Han Sang Kim', 'David Lyden', 'Matei, Irina', 'Kim, Han Sang', 'Lyden, David']	Cell	article	10.1016/j.cell.2017.06.047	2.6	2017-07-13T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	2.6	2.6	2017	7	2	1	0	0.666666666666667	0.333333333333333	0	3	female	0.98	male	0.99	firstlast	Irina Matei, Han Sang, David Lyden
10891176	23564952	['Thomas Bausewein', 'Deryck J. Mills', 'Julian D. Langer', 'Beate Nitschke', 'Stephan Nussberger', 'Werner Kühlbrandt', 'Bausewein, Thomas', 'Mills, Deryck J.', 'Langer, Julian D.', 'Nitschke, Beate', 'Nussberger, Stephan', 'Kühlbrandt, Werner']	Cell	article	10.1016/j.cell.2017.07.012	40.8	2017-08-10T00:00:00+00:00	None	None	None	None	None	None	None	None	None	None	40.8	40.8	2017	8	5	1	0	0.833333333333333	0.166666666666667	0	6	male	0.99	male	0.99	firstlast	Thomas Bausewein, Deryck Mills, Julian Langer, Beate Nitschke, Stephan Nussberger, Werner Kühlbrandt
10896577	3299925	['Brown, M S', 'Goldstein, J L']	Cell	article	10.1016/0092-8674(76)90130-6	3	2015-06-07T07:42:02+00:00	None	None	None	None	None	None	None	None	None	None	None	3	2015	6	0	0	2	0	0	1	2	""		""		nofirstname	Brown M, Goldstein J
